episode,duration_s,velocity_rmse,retention,displacement_m,survived
0,0.84,0.6349073019677075,0.5669291338582677,-0.15597572290493314,False
1,1.24,0.6193064043619214,0.679144385026738,-0.14206723452731307,False
2,3.64,0.3715588495843376,0.8025594149908593,0.16351700100151811,False
3,2.04,0.41817483447731957,0.7817589576547231,-0.00838425532045788,False
4,10.0,0.11773101180983679,0.9020652898067955,1.2899590066212858,True
5,1.06,5.931850903546778,0.025,-5.167912710497994,False
6,3.64,0.3661393553028239,0.8446069469835467,0.1751670278101881,False
7,10.0,0.09920401898944414,0.8567621585609594,1.3059591920898723,True
8,5.04,0.25839412912952703,0.8652575957727873,0.3875175683120079,False
9,2.44,0.45010582594674836,0.7983651226158038,0.013231385616449947,False
10,10.0,0.11089617106000584,0.8960692871419054,1.3015472287996455,True
11,10.0,0.10323574629432886,0.9240506329113924,1.296294111291456,True
12,10.0,0.10291679822115742,0.893404397068621,1.3010610052159919,True
13,2.98,0.4152388925949921,0.8571428571428571,0.09057258289790748,False
14,9.24,0.2215305686647562,0.8954578226387887,0.9228021211372242,False
15,2.04,0.4172995833202482,0.7817589576547231,-0.008121402096202676,False
16,9.22,0.2071295907002007,0.8764450867052023,0.9553160839564372,False
17,4.42,0.28780459555344134,0.8644578313253012,0.3104458005814676,False
18,2.04,0.4233300295892691,0.7817589576547231,-0.016666063742974892,False
19,0.84,0.6302125358409685,0.5905511811023622,-0.16444367256942333,False
20,4.42,0.27774532947169694,0.8554216867469879,0.3164151890883373,False
21,0.6,0.9345191967911014,0.5384615384615384,-0.24214203774925266,False
22,10.0,0.10051260706511152,0.9100599600266489,1.291562677208332,True
23,1.78,0.5486166894301693,0.7985074626865671,-0.08387087674310374,False
24,8.64,0.20861010818469197,0.8758673862760216,0.8543988833175916,False
25,2.04,0.40941300930951796,0.6775244299674267,-0.008924715023973465,False
26,5.64,0.26955336449928313,0.8063754427390791,0.44848366931748673,False
27,1.24,0.6167601454209297,0.6737967914438503,-0.1393073988054125,False
28,0.36,1.1679646697971675,0.38181818181818183,-0.27539443435560956,False
29,6.84,0.24873339896492935,0.8510223953261928,0.6233353372910887,False
30,0.84,0.6456692805393096,0.5826771653543307,-0.1686187951039141,False
31,1.78,0.5176868590712024,0.8097014925373134,-0.059707919786271435,False
32,3.24,0.33179258118269117,0.7987679671457906,0.15176126436077994,False
33,2.44,0.44617173964480084,0.7956403269754768,0.01720718406082319,False
34,0.84,0.6175746445266942,0.5826771653543307,-0.15297712313307932,False
35,10.0,0.1059591696929925,0.9007328447701533,1.3109953981349303,True
36,2.44,0.44366213100244795,0.8065395095367848,0.01715176826731219,False
37,10.0,0.11417696128528768,0.9073950699533644,1.3132537007297704,True
38,1.24,0.6109832089382385,0.6898395721925134,-0.1371345863794834,False
39,10.0,0.09660269369218395,0.893404397068621,1.2907022146202318,True
40,2.04,0.41214063553043506,0.7785016286644951,-0.007468932120752812,False
41,10.0,0.10349399909271081,0.8974017321785477,1.300560669997521,True
42,7.44,0.22308625929706408,0.8522829006266786,0.7050611787355348,False
43,3.66,0.402341814135909,0.8090909090909091,0.13977573198175036,False
44,9.24,0.22190690786426348,0.8695025234318673,0.9277091428251811,False
45,9.84,0.19527567507755406,0.8672985781990521,1.0244994752567667,False
46,5.64,0.2739671538995552,0.8736717827626919,0.45179147260923275,False
47,3.24,0.3307351532890052,0.8316221765913757,0.1661316767940181,False
48,2.04,0.40226505155357095,0.742671009771987,-0.004218958157724738,False
49,1.24,0.6158798885000633,0.679144385026738,-0.13903283827076288,False
50,0.84,0.6117997403873264,0.5669291338582677,-0.157228257953185,False
51,8.02,0.22487382318434146,0.8338870431893688,0.7863155274093261,False
