episode,duration_s,velocity_rmse,retention,displacement_m,survived
0,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
1,0.34,0.7342235366338621,0.057692307692307696,-0.18585170030709405,False
2,0.34,0.7342235366338621,0.057692307692307696,-0.18585170030709405,False
3,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
4,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
5,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
6,0.34,0.8690104367793374,0.057692307692307696,-0.22137914890504237,False
7,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
8,0.34,0.8690104367793374,0.057692307692307696,-0.22137914890504237,False
9,0.34,0.8690104367793374,0.057692307692307696,-0.22137914890504237,False
10,0.34,0.8690104367793374,0.057692307692307696,-0.22137914890504237,False
11,0.34,0.8690104367793374,0.057692307692307696,-0.22137914890504237,False
12,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
13,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
14,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
15,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
16,0.34,0.7342235366338621,0.057692307692307696,-0.18585170030709405,False
17,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
18,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
19,0.34,0.8690104367793374,0.057692307692307696,-0.22137914890504237,False
20,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
21,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
22,0.34,0.8690104367793374,0.057692307692307696,-0.22137914890504237,False
23,0.34,0.6957416806343137,0.057692307692307696,-0.17846152577947091,False
24,0.34,0.8690104367793374,0.057692307692307696,-0.22137914890504237,False
25,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
26,0.34,0.7342235366338621,0.057692307692307696,-0.18585170030709405,False
27,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
28,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
29,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
30,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
31,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
32,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
33,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
34,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
35,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
36,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
37,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
38,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
39,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
40,0.34,0.8690104367793374,0.057692307692307696,-0.22137914890504237,False
41,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
42,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
43,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
44,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
45,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
46,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
47,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
48,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
49,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
50,0.34,0.8690104367793374,0.057692307692307696,-0.22137914890504237,False
51,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
52,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
53,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
54,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
55,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
56,0.34,0.8690104367793374,0.057692307692307696,-0.22137914890504237,False
57,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
58,0.34,0.8690104367793374,0.057692307692307696,-0.22137914890504237,False
59,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
60,0.34,0.6957416806343137,0.057692307692307696,-0.17846152577947091,False
61,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
62,0.34,0.8690104367793374,0.057692307692307696,-0.22137914890504237,False
63,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
64,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
65,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
66,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
67,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
68,0.34,0.8690104367793374,0.057692307692307696,-0.22137914890504237,False
69,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
70,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
71,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
72,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
73,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
74,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
75,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
76,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
77,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
78,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
79,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
80,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
81,0.34,0.7342235366338621,0.057692307692307696,-0.18585170030709405,False
82,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
83,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
84,0.34,0.7342235366338621,0.057692307692307696,-0.18585170030709405,False
85,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
86,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
87,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
88,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
89,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
90,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
91,0.34,0.7342235366338621,0.057692307692307696,-0.18585170030709405,False
92,0.34,0.7342235366338621,0.057692307692307696,-0.18585170030709405,False
93,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
94,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
95,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
96,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
97,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
98,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
99,0.34,0.7587862957734735,0.057692307692307696,-0.19279816652720927,False
