ÑµÁ·Éè±¸: cuda (NVIDIA GeForce RTX 5070 Ti), PyTorch=2.13.0+cu132, CUDA=13.2
iter=  290 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.665 ep100=+1440.80 policy=-0.004 value=208.267 est=0.080 kl=0.0056 mean_max=0.94 mean_sat=0.0% t=309.4s eta=10.25h
iter=  300 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.487 ep100=+1523.43 policy=-0.006 value=236.493 est=0.080 kl=0.0100 mean_max=0.94 mean_sat=0.0% t=319.7s eta=10.24h
iter=  310 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.807 ep100=+1497.84 policy=+0.003 value=137.130 est=0.068 kl=0.0068 mean_max=0.94 mean_sat=0.0% t=329.8s eta=10.22h
iter=  320 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.817 ep100=+1668.95 policy=-0.008 value=189.471 est=0.069 kl=0.0018 mean_max=0.96 mean_sat=0.0% t=340.0s eta=10.20h
iter=  330 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.604 ep100=+1651.63 policy=-0.003 value=260.671 est=0.081 kl=0.0075 mean_max=0.97 mean_sat=0.0% t=350.3s eta=10.19h
iter=  340 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.605 ep100=+1504.99 policy=-0.004 value=205.667 est=0.077 kl=0.0081 mean_max=0.98 mean_sat=0.0% t=360.5s eta=10.18h
iter=  350 phase=1 theta=  0.0deg p_attach=1.000 reward=+2.874 ep100=+1550.79 policy=-0.000 value=341.986 est=0.081 kl=0.0052 mean_max=0.97 mean_sat=0.0% t=370.8s eta=10.17h
iter=  360 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.269 ep100=+1581.66 policy=-0.007 value=261.574 est=0.072 kl=0.0079 mean_max=0.97 mean_sat=0.0% t=381.0s eta=10.15h
iter=  370 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.540 ep100=+1433.58 policy=-0.002 value=185.017 est=0.075 kl=0.0045 mean_max=0.97 mean_sat=0.0% t=391.0s eta=10.14h
iter=  380 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.705 ep100=+1486.30 policy=-0.002 value=245.504 est=0.080 kl=0.0060 mean_max=0.97 mean_sat=0.0% t=401.3s eta=10.13h
iter=  390 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.825 ep100=+1481.07 policy=-0.010 value=233.435 est=0.082 kl=0.0046 mean_max=0.97 mean_sat=0.0% t=411.6s eta=10.12h
iter=  400 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.817 ep100=+1613.39 policy=-0.002 value=187.928 est=0.074 kl=0.0062 mean_max=0.97 mean_sat=0.0% t=421.7s eta=10.11h
iter=  410 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.734 ep100=+1656.08 policy=-0.002 value=273.349 est=0.081 kl=0.0062 mean_max=0.98 mean_sat=0.0% t=432.0s eta=10.10h
iter=  420 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.415 ep100=+1414.96 policy=-0.014 value=184.836 est=0.070 kl=0.0030 mean_max=0.98 mean_sat=0.0% t=442.2s eta=10.09h
iter=  430 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.460 ep100=+1498.38 policy=-0.004 value=223.057 est=0.069 kl=0.0087 mean_max=0.98 mean_sat=0.0% t=452.5s eta=10.08h
iter=  440 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.476 ep100=+1516.22 policy=-0.001 value=326.806 est=0.080 kl=0.0045 mean_max=0.98 mean_sat=0.0% t=462.4s eta=10.07h
iter=  450 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.488 ep100=+1487.85 policy=-0.001 value=229.624 est=0.071 kl=0.0036 mean_max=0.98 mean_sat=0.0% t=472.8s eta=10.06h
iter=  460 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.326 ep100=+1582.72 policy=-0.002 value=192.234 est=0.066 kl=0.0084 mean_max=0.98 mean_sat=0.0% t=483.2s eta=10.06h
iter=  470 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.966 ep100=+1389.90 policy=+0.005 value=188.049 est=0.070 kl=0.0042 mean_max=0.98 mean_sat=0.0% t=493.4s eta=10.05h
iter=  480 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.442 ep100=+1521.44 policy=+0.009 value=265.784 est=0.077 kl=0.0058 mean_max=0.98 mean_sat=0.0% t=503.6s eta=10.04h
iter=  490 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.778 ep100=+1652.74 policy=-0.003 value=194.936 est=0.071 kl=0.0095 mean_max=0.98 mean_sat=0.0% t=513.7s eta=10.03h
iter=  500 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.785 ep100=+1724.72 policy=-0.004 value=205.675 est=0.072 kl=0.0105 mean_max=0.97 mean_sat=0.0% t=524.3s eta=10.03h
iter=  510 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.742 ep100=+1798.03 policy=-0.005 value=220.081 est=0.069 kl=0.0079 mean_max=0.98 mean_sat=0.0% t=534.6s eta=10.02h
iter=  520 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.486 ep100=+1757.50 policy=-0.005 value=242.849 est=0.073 kl=0.0093 mean_max=0.98 mean_sat=0.0% t=545.0s eta=10.02h
iter=  530 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.681 ep100=+1598.42 policy=-0.002 value=167.610 est=0.074 kl=0.0052 mean_max=0.98 mean_sat=0.0% t=555.3s eta=10.01h
iter=  540 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.585 ep100=+1599.32 policy=-0.004 value=169.155 est=0.069 kl=0.0056 mean_max=0.98 mean_sat=0.0% t=565.6s eta=10.01h
iter=  550 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.589 ep100=+1639.59 policy=-0.006 value=234.056 est=0.068 kl=0.0065 mean_max=0.98 mean_sat=0.0% t=576.0s eta=10.00h
iter=  560 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.670 ep100=+1597.58 policy=-0.004 value=240.534 est=0.071 kl=0.0060 mean_max=0.98 mean_sat=0.0% t=586.2s eta=10.00h
iter=  570 phase=1 theta=  0.0deg p_attach=1.000 reward=+4.169 ep100=+1615.41 policy=-0.005 value=172.543 est=0.070 kl=0.0058 mean_max=0.98 mean_sat=0.0% t=596.4s eta=9.99h
iter=  580 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.924 ep100=+1592.71 policy=-0.015 value=180.620 est=0.069 kl=0.0048 mean_max=0.98 mean_sat=0.0% t=606.6s eta=9.98h
iter=  590 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.472 ep100=+1733.85 policy=-0.001 value=206.806 est=0.067 kl=0.0028 mean_max=0.98 mean_sat=0.0% t=616.9s eta=9.98h
iter=  600 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.538 ep100=+1658.53 policy=-0.002 value=177.685 est=0.067 kl=0.0043 mean_max=0.97 mean_sat=0.0% t=627.1s eta=9.97h
iter=  610 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.125 ep100=+1442.79 policy=-0.004 value=178.850 est=0.068 kl=0.0063 mean_max=0.98 mean_sat=0.0% t=637.5s eta=9.97h
iter=  620 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.770 ep100=+1329.23 policy=+0.003 value=166.356 est=0.066 kl=0.0068 mean_max=0.98 mean_sat=0.0% t=647.8s eta=9.96h
iter=  630 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.527 ep100=+1473.27 policy=+0.003 value=245.078 est=0.063 kl=0.0055 mean_max=0.98 mean_sat=0.0% t=657.9s eta=9.95h
iter=  640 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.757 ep100=+1584.75 policy=-0.001 value=194.822 est=0.064 kl=0.0057 mean_max=0.98 mean_sat=0.0% t=668.1s eta=9.95h
iter=  650 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.834 ep100=+1649.53 policy=+0.007 value=148.929 est=0.062 kl=0.0053 mean_max=0.99 mean_sat=0.0% t=678.2s eta=9.94h
iter=  660 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.192 ep100=+1706.60 policy=+0.004 value=198.858 est=0.067 kl=0.0066 mean_max=0.99 mean_sat=0.0% t=688.4s eta=9.93h
iter=  670 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.688 ep100=+1532.22 policy=+0.002 value=258.224 est=0.065 kl=0.0068 mean_max=0.99 mean_sat=0.0% t=698.7s eta=9.93h
iter=  680 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.363 ep100=+1448.00 policy=-0.001 value=191.095 est=0.066 kl=0.0039 mean_max=0.98 mean_sat=0.0% t=708.9s eta=9.92h
iter=  690 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.912 ep100=+1419.94 policy=-0.003 value=196.281 est=0.066 kl=0.0072 mean_max=0.98 mean_sat=0.0% t=719.2s eta=9.92h
iter=  700 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.431 ep100=+1495.69 policy=-0.008 value=162.901 est=0.063 kl=0.0067 mean_max=0.98 mean_sat=0.0% t=729.7s eta=9.92h
iter=  710 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.568 ep100=+1524.45 policy=-0.002 value=163.048 est=0.065 kl=0.0026 mean_max=0.99 mean_sat=0.0% t=739.9s eta=9.91h
iter=  720 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.994 ep100=+1510.58 policy=-0.004 value=176.670 est=0.063 kl=0.0085 mean_max=0.99 mean_sat=0.0% t=750.2s eta=9.91h
iter=  730 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.709 ep100=+1560.28 policy=-0.011 value=152.467 est=0.061 kl=0.0073 mean_max=0.99 mean_sat=0.0% t=760.5s eta=9.90h
iter=  740 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.958 ep100=+1599.84 policy=-0.007 value=263.499 est=0.065 kl=0.0062 mean_max=0.99 mean_sat=0.0% t=770.8s eta=9.90h
iter=  750 phase=1 theta=  0.0deg p_attach=1.000 reward=+4.143 ep100=+1801.72 policy=-0.002 value=180.260 est=0.060 kl=0.0056 mean_max=0.99 mean_sat=0.0% t=781.0s eta=9.89h
iter=  760 phase=1 theta=  0.0deg p_attach=1.000 reward=+4.185 ep100=+1846.18 policy=-0.002 value=182.255 est=0.058 kl=0.0063 mean_max=0.99 mean_sat=0.0% t=791.2s eta=9.89h
iter=  770 phase=1 theta=  0.0deg p_attach=1.000 reward=+4.198 ep100=+1899.28 policy=-0.001 value=207.798 est=0.064 kl=0.0058 mean_max=0.99 mean_sat=0.0% t=801.4s eta=9.88h
iter=  780 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.780 ep100=+1961.48 policy=-0.008 value=158.111 est=0.063 kl=0.0086 mean_max=0.99 mean_sat=0.0% t=811.7s eta=9.88h
iter=  790 phase=1 theta=  0.0deg p_attach=1.000 reward=+4.426 ep100=+1882.91 policy=+0.000 value=164.450 est=0.060 kl=0.0042 mean_max=0.99 mean_sat=0.0% t=821.9s eta=9.87h
iter=  800 phase=1 theta=  0.0deg p_attach=1.000 reward=+4.328 ep100=+1738.26 policy=-0.003 value=167.300 est=0.060 kl=0.0028 mean_max=0.99 mean_sat=0.4% t=831.8s eta=9.87h
