episode,duration_s,velocity_rmse,retention,displacement_m,survived
0,10.0,0.0968974767921162,0.899400399733511,-1.4184989771628702,True
1,10.0,0.07959821141514609,0.927381745502998,-1.4110402484165376,True
2,10.0,0.08832626330329824,0.9213857428381079,-1.378946178883246,True
3,10.0,0.0868422165243732,0.9280479680213192,-1.3882672029143108,True
4,10.0,0.08767365206902163,0.9220519653564291,-1.3858686982707957,True
5,10.0,0.10589250778411141,0.905396402398401,-1.3728804126707257,True
6,10.0,0.08627563442169293,0.9207195203197868,-1.3850765178601476,True
7,10.0,0.08771447528106092,0.9080612924716855,-1.3861537588740689,True
8,10.0,0.08570681029787665,0.9060626249167222,-1.3918528582454257,True
9,10.0,0.08607728277560274,0.90473017988008,-1.3887420653234135,True
10,10.0,0.0856913775687967,0.899400399733511,-1.3885686197754878,True
11,10.0,0.08561785476976622,0.9060626249167222,-1.3858552481316366,True
12,10.0,0.08624694753241352,0.9180546302465024,-1.3876097047679627,True
13,10.0,0.08577479229428234,0.90473017988008,-1.3844400611514533,True
14,10.0,0.08618296723866392,0.91672218520986,-1.388259950419942,True
15,10.0,0.0866662187676243,0.9307128580946036,-1.388866178680988,True
16,10.0,0.0855496119633454,0.9060626249167222,-1.3821141890422057,True
17,10.0,0.08684297382408367,0.9093937375083277,-1.37760916486719,True
18,10.0,0.0870730209013254,0.9180546302465024,-1.3778158752120144,True
19,10.0,0.08592101630150538,0.9087275149900067,-1.3761438847113976,True
20,10.0,0.086727730015394,0.9280479680213192,-1.3894643465180427,True
21,10.0,0.08652014884794616,0.9300466355762825,-1.390813705626954,True
22,10.0,0.08689539353618547,0.9240506329113924,-1.3911163550336987,True
23,10.0,0.0847755051072313,0.8894070619586942,-1.3803619696342553,True
24,10.0,0.08799052127217022,0.9113924050632911,-1.3723357385077657,True
25,10.0,0.08727641304138047,0.916055962691539,-1.3794190746986674,True
26,10.0,0.08715173197930172,0.9200532978014657,-1.3904508328962981,True
27,10.0,0.07791431068392178,0.9173884077281812,-1.4194537690087827,True
28,10.0,0.08847420397860904,0.9233844103930713,-1.3756674540082237,True
29,10.0,0.08548333972148932,0.9033977348434377,-1.3887420682513296,True
30,10.0,0.08577611748008754,0.9127248500999334,-1.3798633698264615,True
31,10.0,0.08727414225164215,0.9060626249167222,-1.3888364744839,True
32,10.0,0.08578433373757445,0.8987341772151899,-1.3745242151463946,True
33,10.0,0.08607840258701874,0.9153897401732178,-1.3873899948033623,True
34,10.0,0.08708817645535483,0.9260493004663558,-1.3871147262633554,True
35,10.0,0.09803993062696813,0.9193870752831446,-1.4137886470314291,True
36,10.0,0.08726463625440611,0.9233844103930713,-1.386406135936714,True
