episode,duration_s,velocity_rmse,retention,displacement_m,survived
0,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
1,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
2,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
3,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
4,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
5,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
6,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
7,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
8,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
9,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
10,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
11,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
12,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
13,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
14,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
15,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
16,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
17,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
18,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
19,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
20,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
21,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
22,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
23,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
24,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
25,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
26,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
27,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
28,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
29,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
30,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
31,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
32,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
33,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
34,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
35,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
36,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
37,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
38,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
39,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
40,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
41,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
42,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
43,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
44,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
45,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
46,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
47,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
48,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
49,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
50,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
51,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
52,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
53,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
54,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
55,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
56,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
57,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
58,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
59,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
60,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
61,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
62,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
63,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
64,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
65,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
66,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
67,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
68,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
69,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
70,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
71,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
72,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
73,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
74,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
75,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
76,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
77,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
78,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
79,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
80,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
81,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
82,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
83,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
84,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
85,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
86,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
87,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
88,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
89,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
90,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
91,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
92,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
93,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
94,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
95,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
96,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
97,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
98,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
99,10.0,0.02629068916686607,0.001998667554963358,0.0022391776267207497,True
