episode,duration_s,velocity_rmse,retention,displacement_m,survived
0,10.0,0.09762875896758473,0.9067288474350433,1.4014965483581159,True
1,2.7600000000000002,0.38049994168638945,0.8361445783132531,0.12632809170826828,False
2,10.0,0.10438671567624001,0.8927381745502998,1.399284526573193,True
3,10.0,0.08967693851083153,0.9067288474350433,1.4185758861327848,True
4,10.0,0.09045851729725837,0.8960692871419054,1.4043321856091449,True
5,10.0,0.1172396529854501,0.8880746169220519,1.3566074560984784,True
6,10.0,0.08994259266640743,0.9040639573617588,1.4265157480417119,True
7,10.0,0.10395597489490832,0.90473017988008,1.415756436649492,True
8,10.0,0.0894368493716819,0.8807461692205196,1.3958206703785336,True
9,10.0,0.09113247243412617,0.8727514990006662,1.4086172321812094,True
10,10.0,0.09147919529781301,0.8914057295136576,1.4219082487971721,True
11,10.0,0.08916528944626917,0.8880746169220519,1.390536550758422,True
12,10.0,0.08945604395659373,0.8920719520319786,1.407151769613131,True
13,10.0,0.09171233166891561,0.9213857428381079,1.4148305827724041,True
14,10.0,0.09042184757145165,0.8860759493670886,1.4213304381793028,True
15,10.0,0.09281973376851795,0.9007328447701533,1.4179441442497556,True
16,5.42,0.31109024303755056,0.8341523341523341,0.4575163198367159,False
17,10.0,0.09108969010980178,0.8834110592938041,1.4313866317852073,True
18,10.0,0.0877535452728241,0.8534310459693538,1.39432816320847,True
19,10.0,0.09117596142599098,0.8760826115922719,1.4154119151159998,True
20,10.0,0.09175487599476154,0.9127248500999334,1.407541840353521,True
21,10.0,0.09097139181116995,0.8960692871419054,1.4099555006211155,True
22,3.38,0.3832720345896622,0.8523622047244095,0.1452068169959089,False
23,10.0,0.09074750726675757,0.9187208527648234,1.4238257901698903,True
24,10.0,0.10256354034424547,0.8894070619586942,1.3972625795882534,True
25,1.44,0.4918389102211929,0.6451612903225806,-0.09828751980490272,False
26,7.58,0.25461576764873656,0.8725834797891037,0.7897614067801878,False
27,0.62,0.8776924417256674,0.4787234042553192,-0.22812722871592148,False
28,10.0,0.1009902091535592,0.9040639573617588,1.4006917859716348,True
29,2.7600000000000002,0.3891040973272259,0.8048192771084337,0.09414760595191266,False
30,10.0,0.09270085572295512,0.8920719520319786,1.4120609214881483,True
31,10.0,0.09139750594055053,0.894070619586942,1.4236038758627774,True
32,6.62,0.2891617647523014,0.8571428571428571,0.6204096198911576,False
33,3.02,0.41072885231466044,0.7709251101321586,0.09576855938887459,False
34,10.0,0.09128826572788047,0.9073950699533644,1.4174704732676087,True
35,10.0,0.09661086930035809,0.899400399733511,1.3944600299254013,True
36,10.0,0.09480857783571649,0.9107261825449701,1.4342641830384832,True
37,10.0,0.10298310173474558,0.8914057295136576,1.4030398764520189,True
38,10.0,0.09061908103385712,0.8847435043304464,1.4013779161584594,True
39,10.0,0.08876811162300503,0.8800799467021986,1.4157319983325911,True
40,10.0,0.09087819739253791,0.8914057295136576,1.395260414236409,True
41,10.0,0.0904712694573702,0.8614257161892072,1.4113461694737446,True
42,10.0,0.08680885655916863,0.8760826115922719,1.429786292914369,True
43,10.0,0.09065232331524556,0.9127248500999334,1.4426394490829622,True
44,2.7600000000000002,0.38155184455201624,0.8602409638554217,0.14907275439593232,False
45,0.62,0.8776926035346436,0.4787234042553192,-0.2281272941032263,False
46,10.0,0.09048123559828239,0.894070619586942,1.4122897798656704,True
47,10.0,0.09891269038635862,0.9193870752831446,1.4088086973796177,True
48,10.0,0.089031019633194,0.8527648234510327,1.4037517169222302,True
49,10.0,0.08671467377065871,0.9073950699533644,1.4222339795030725,True
50,10.0,0.08790111282213796,0.9033977348434377,1.4220647329272282,True
51,10.0,0.09235911921131935,0.9113924050632911,1.4222736752728777,True
52,3.02,0.4089567871253249,0.737885462555066,0.09492495470915252,False
53,10.0,0.09067542906337786,0.9080612924716855,1.4151022719611697,True
54,10.0,0.09787065570851022,0.8960692871419054,1.3985208522148256,True
55,1.44,0.4918309179831537,0.6451612903225806,-0.09826800496939862,False
56,10.0,0.0869082668431689,0.8920719520319786,1.4175486863643882,True
57,10.0,0.09163123110020496,0.8814123917388408,1.4111741046097805,True
58,10.0,0.09701751573456348,0.9027315123251166,1.3955596067298424,True
59,10.0,0.0943805256785873,0.90473017988008,1.4176065578942332,True
60,10.0,0.08698009350915112,0.8854097268487675,1.4081167995650756,True
61,10.0,0.0864255304220513,0.8960692871419054,1.425210743081749,True
62,2.18,0.48314317615384533,0.7195121951219512,-0.04975056860919432,False
63,4.22,0.34873458964150594,0.8343848580441641,0.2808203079910076,False
64,1.56,0.503263637276692,0.8,-0.059495088038228644,False
65,4.22,0.35037805991774684,0.8438485804416404,0.27788056925380633,False
66,9.02,0.24548411883321225,0.8604135893648449,0.9644757902698724,False
67,10.0,0.09293383502420746,0.8920719520319786,1.417959473530292,True
68,10.0,0.09966596187712952,0.8594270486342438,1.3818630258278815,True
69,10.0,0.1150430553258304,0.8960692871419054,1.383839207225595,True
70,10.0,0.09219181640139608,0.9180546302465024,1.421001219905699,True
