episode,duration_s,velocity_rmse,retention,displacement_m,survived
0,10.0,0.08889618308737295,0.9133910726182545,1.418020975264136,True
1,10.0,0.08953376080828156,0.8954030646235843,1.4079831038936896,True
2,1.56,0.5023178264572727,0.825531914893617,-0.05919365287939675,False
3,10.0,0.09517854036456735,0.9060626249167222,1.3988753700772154,True
4,0.62,0.8776924417256674,0.4787234042553192,-0.22812722871592148,False
5,10.0,0.09340503661329923,0.916055962691539,1.4203036107253775,True
6,10.0,0.09222347263611472,0.9180546302465024,1.43203544980193,True
7,10.0,0.09051541230823251,0.8800799467021986,1.4196758378067547,True
8,10.0,0.10280837340441452,0.8874083944037309,1.418130649933941,True
9,1.44,0.475551257370742,0.7188940092165899,-0.08467994531829164,False
10,10.0,0.08787081903141056,0.8927381745502998,1.4305916136142938,True
11,10.0,0.09998025448948951,0.899400399733511,1.4159265486284447,True
12,10.0,0.08930408383444624,0.9000666222518321,1.404693231426753,True
13,1.82,0.517389522569582,0.7153284671532847,-0.058664201134518194,False
14,10.0,0.09221120817056083,0.894070619586942,1.413893513025195,True
15,0.62,0.8776924417256674,0.4787234042553192,-0.22812722871592148,False
16,10.0,0.09179611732178881,0.9327115256495669,1.4319223503227323,True
17,10.0,0.09294206809195779,0.9153897401732178,1.4230110272765144,True
18,1.56,0.5023178264572727,0.825531914893617,-0.05919365287939675,False
19,10.0,0.0911967414972383,0.9060626249167222,1.4168704420687797,True
20,10.0,0.08922876719159757,0.8820786142571619,1.4203717254612052,True
21,10.0,0.10221405101871368,0.8974017321785477,1.4063575505526773,True
22,10.0,0.09255864717588123,0.9247168554297135,1.43081113753641,True
23,5.78,0.2857676113898326,0.8525345622119815,0.5328080127722612,False
24,10.0,0.10236615942356897,0.8834110592938041,1.3903895877441426,True
25,10.0,0.09912192161754467,0.8794137241838774,1.4233299676248492,True
26,10.0,0.09326528035231457,0.9060626249167222,1.4146609329904116,True
27,10.0,0.09396536774734941,0.8540972684876749,1.4046256722203474,True
28,5.78,0.28340880061065554,0.8329493087557603,0.5090264011211677,False
29,10.0,0.09181965771633428,0.9073950699533644,1.4268421713095558,True
30,10.0,0.09137593368158278,0.90473017988008,1.4227241241345205,True
31,0.62,0.8776924417256674,0.4787234042553192,-0.22812722871592148,False
32,10.0,0.09095811323285197,0.9140572951365756,1.4334169830340708,True
33,10.0,0.09014361125708847,0.9087275149900067,1.4131831731280404,True
34,10.0,0.09257307897342053,0.9027315123251166,1.450683258092081,True
35,1.56,0.5023178264572727,0.825531914893617,-0.05919365287939675,False
36,10.0,0.09961074209026641,0.8834110592938041,1.4008674304571398,True
37,10.0,0.10762448846238439,0.8754163890739507,1.4079813551345282,True
38,0.98,0.71715879253113,0.5945945945945946,-0.22435101912533256,False
39,7.58,0.25779562592734967,0.8892794376098418,0.77390856104484,False
40,10.0,0.10518219314030937,0.9027315123251166,1.3978706621243833,True
41,10.0,0.09179865120945618,0.9033977348434377,1.4052433427324131,True
42,0.24,1.453095361767015,0.3888888888888889,-0.2654516855359236,False
43,10.0,0.0915637676847216,0.9007328447701533,1.4032811759901764,True
44,10.0,0.09385124923267561,0.9033977348434377,1.3929156811103427,True
45,0.24,1.453095361767015,0.3888888888888889,-0.2654516855359236,False
46,4.22,0.3573060977459208,0.7902208201892744,0.26618584763527253,False
47,10.0,0.09198324853065137,0.9000666222518321,1.429852623607026,True
48,10.0,0.11455760144794144,0.8854097268487675,1.367490890993783,True
49,10.0,0.09224961940963047,0.9187208527648234,1.4313944170770485,True
50,10.0,0.09023446225408092,0.8740839440373085,1.4230249867775835,True
51,1.82,0.5170793113980884,0.6678832116788321,-0.05987799322656843,False
52,10.0,0.09222381476190719,0.8620919387075283,1.4230405845532657,True
53,2.7600000000000002,0.3997422272338348,0.8024096385542169,0.08457003134012211,False
54,0.62,0.8849133637649852,0.43617021276595747,-0.20125457613091108,False
55,3.96,0.32101777087353284,0.8840336134453781,0.30164264618490966,False
56,0.24,1.453095361767015,0.3888888888888889,-0.2654516855359236,False
57,10.0,0.09114754043293859,0.9033977348434377,1.4156803364256716,True
58,4.22,0.34832244193825046,0.7886435331230284,0.26472420143540004,False
59,10.0,0.08864320358020845,0.8907395069953364,1.3989080691580973,True
60,10.0,0.0896151998678012,0.8807461692205196,1.3989307314161639,True
61,10.0,0.0916254144319239,0.9073950699533644,1.4202810154895205,True
62,10.0,0.09058387473687159,0.8720852764823451,1.4040437380036799,True
63,10.0,0.09034495776838923,0.8954030646235843,1.4257602033298753,True
64,2.7600000000000002,0.3878937566427116,0.7975903614457831,0.11006529298106532,False
65,9.84,0.206384579339177,0.8598510494245092,1.112972688092321,False
66,10.0,0.09299853239707496,0.9147235176548968,1.431818678935627,True
67,10.0,0.09053404456146336,0.9107261825449701,1.4234389461915584,True
68,5.42,0.30871447152974707,0.855036855036855,0.4563813968748505,False
69,10.0,0.09127230280459037,0.9027315123251166,1.4043740713333408,True
70,10.0,0.09360736881418223,0.9147235176548968,1.4143260576212113,True
71,10.0,0.1033470587227005,0.9140572951365756,1.4170909237481673,True
72,3.02,0.4193649641161852,0.7819383259911894,0.09101280595647988,False
73,10.0,0.08883695541483194,0.893404397068621,1.404923812810933,True
74,3.38,0.3831246507405094,0.7716535433070866,0.14041490485514083,False
75,10.0,0.09259376970832421,0.8907395069953364,1.408623409093539,True
76,10.0,0.09256617436190126,0.8914057295136576,1.4037995662846925,True
77,10.0,0.09165050960947847,0.8894070619586942,1.415938043482545,True
78,10.0,0.09158275099829938,0.9027315123251166,1.4196203421705522,True
