episode,duration_s,velocity_rmse,retention,displacement_m,survived
0,2.44,0.4626975740755772,0.8092643051771117,0.012973091811649717,False
1,5.0200000000000005,0.27119026606763147,0.8209549071618037,0.4192574902094551,False
2,7.26,0.2960499247948324,0.8743119266055046,0.6758817862590297,False
3,3.64,0.3814210369208768,0.7915904936014625,0.17797158369390514,False
4,10.0,0.11655047683071275,0.9000666222518321,1.3809289218478484,True
5,10.0,0.12750167450994215,0.8887408394403731,1.343582297458743,True
6,8.620000000000001,0.2203390762913669,0.8431221020092736,0.9352164766384433,False
7,6.22,0.25447229824678214,0.8640256959314775,0.5784450213418487,False
8,1.24,0.6402959706678368,0.7005347593582888,-0.15983364138435238,False
9,9.66,0.2583596580906983,0.8613793103448276,1.0125728736008892,False
10,10.0,0.1176738547353255,0.90473017988008,1.3860250494408628,True
11,10.0,0.12044976097456273,0.9213857428381079,1.3846057921445958,True
12,10.0,0.1184954658382722,0.9113924050632911,1.37268750599126,True
13,10.0,0.11115854729331093,0.866089273817455,1.3763879792994658,True
14,3.64,0.38256337251224815,0.8190127970749543,0.18105560685893704,False
15,6.22,0.24576640885518683,0.8062098501070664,0.5710223287197802,False
16,3.64,0.38358001335741343,0.8464351005484461,0.18983725139359042,False
17,10.0,0.11997447398727339,0.91672218520986,1.3886812777638529,True
18,10.0,0.1150756053357864,0.9007328447701533,1.3794499258996733,True
19,6.0600000000000005,0.3163233211388778,0.8626373626373627,0.5212486530110874,False
20,10.0,0.11631560526957044,0.8954030646235843,1.376090202344695,True
21,3.64,0.38346869585903864,0.8464351005484461,0.18804806429616913,False
22,2.44,0.461610535241282,0.8092643051771117,0.015835943046762023,False
23,2.44,0.461610535241282,0.8092643051771117,0.015835943046762023,False
24,1.24,0.642199461450873,0.679144385026738,-0.1613480302632784,False
25,1.24,0.6421922168518153,0.679144385026738,-0.16133644564059849,False
26,9.82,0.2092559616168129,0.8616010854816825,1.0773064841201327,False
27,5.0200000000000005,0.2747911282802604,0.8607427055702918,0.42958755523100034,False
