episode,duration_s,velocity_rmse,retention,displacement_m,survived
0,10.0,0.04036541886801131,0.7475016655562958,-0.002501699281290926,True
1,10.0,0.04879044133311247,0.7475016655562958,-0.0021853994213739056,True
2,10.0,0.045063307406980856,1.0,0.0009660086216475486,True
3,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
4,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
5,10.0,0.04058748035043372,0.7475016655562958,-0.0022498714851105425,True
6,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
7,10.0,0.045063307406980856,1.0,0.0009660086216475486,True
8,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
9,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
10,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
11,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
12,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
13,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
14,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
15,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
16,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
17,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
18,10.0,0.0407780986374654,0.7561625582944703,4.059001775045852e-05,True
19,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
20,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
21,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
22,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
23,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
24,10.0,0.045063307406980856,1.0,0.0009660086216475486,True
25,10.0,0.04103904073965139,0.7561625582944703,0.0005401787247108487,True
26,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
27,10.0,0.04458876565027245,1.0,0.0006435017847631366,True
28,10.0,0.045063307406980856,1.0,0.0009660086216475486,True
29,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
30,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
31,10.0,0.044844864049281015,1.0,0.0007502250309251293,True
